index,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3221,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3303,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4000,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1879,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1878,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1877,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1876,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1875,Hepatitis E, joint_pain, vomiting, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1874,Hepatitis E, joint_pain, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1873,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1872,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1871,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1870,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, coma, stomach_bleeding,0,0,0,0,0
3262,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
235,Hepatitis E, joint_pain, vomiting, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
4246,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
236,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
238,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
4615,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2852,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4205,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4656,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4697,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2893,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3467,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1460,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, coma, stomach_bleeding,0,0,0,0,0
1461,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2934,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1462,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1463,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1464,Hepatitis E, joint_pain, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1465,Hepatitis E, joint_pain, vomiting, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1466,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1467,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1468,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
2282,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4164,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2975,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4738,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3426,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3016,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4779,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3057,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3918,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4123,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3385,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
239,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
237,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
2283,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
3877,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
4533,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2286,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
2289,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
2688,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
2606,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
3631,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
1057,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
1053,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0,0
4492,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes, acute_liver_failure, coma, stomach_bleeding,0,0,0,0
103,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
104,Hypertension , headache, chest_pain, dizziness, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4643,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3823,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4889,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4233,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3331,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4725,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2839,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4520,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
109,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2962,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
107,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
105,Hypertension , headache, chest_pain, dizziness, loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3659,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3618,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
1745,Hypertension , headache, chest_pain, dizziness, loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4356,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
1744,Hypertension , headache, chest_pain, dizziness, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
510,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2152,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
1743,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
101,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2921,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4110,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2150,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
513,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Hypertension , headache, chest_pain, dizziness, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Hypertension , headache, chest_pain, dizziness, loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
927,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4684,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2159,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2880,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
519,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2156,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2155,Hypertension , headache, chest_pain, dizziness, loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,Hypertension , headache, chest_pain, dizziness, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
516,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3946,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
2158,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
100,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
923,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4561,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3741,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3577,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3126,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
925,Hypertension , headache, chest_pain, dizziness, loss_of_balance,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3905,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4151,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
1747,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
4602,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
3413,Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,0,0,0,0,0,0,0,0,0,0,0,0
